run_id,run_name,group,state,task_idx,env,actor_mode,critic_mode,seed,env_name,use_task_id,adapt_heads_only,encoder_from_base,k_max,k_sample_k,intra_eval_previous_tasks,dyn_aux_weight,phi_task_width,phi_task_depth,created_at,evaluator_success_rate_summary,evaluator_mean_return_summary
cqow7val,task5_sawyer_handle_press_side_s97,real1,finished,5,sawyer_handle_press_side,cka,persistent,97,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T10:25:15Z,0.0,0.0
4q98rot5,task5_sawyer_handle_press_side_s97,real1,finished,5,sawyer_handle_press_side,cka,reset,97,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T10:34:03Z,0.0,0.0
5ze98ah8,task5_sawyer_handle_press_side_s98,real1,finished,5,sawyer_handle_press_side,cka,reset,98,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T10:35:45Z,0.0,0.0
7ksv0h8n,task5_sawyer_handle_press_side_s99,real1,finished,5,sawyer_handle_press_side,cka,reset,99,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T10:36:16Z,0.0,0.0
2zaks0dd,task4_sawyer_stick_pull_s101,real1,finished,4,sawyer_stick_pull,cka,persistent,101,sawyer_stick_pull,False,False,False,10,0,False,,,,2026-04-27T10:55:04Z,0.7,14.5
rsk444xt,task4_sawyer_stick_pull_s100,real1,finished,4,sawyer_stick_pull,cka,reset,100,sawyer_stick_pull,False,False,False,10,0,False,,,,2026-04-27T11:56:35Z,0.4,14.0
4uzx2mj2,task4_sawyer_stick_pull_s101,real1,finished,4,sawyer_stick_pull,cka,reset,101,sawyer_stick_pull,False,False,False,10,0,False,,,,2026-04-27T12:02:29Z,1.0,35.9
ir1donoa,task5_sawyer_handle_press_side_s97,real1,finished,5,sawyer_handle_press_side,cka,cka,97,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T12:55:41Z,0.0,0.0
r998frsb,task5_sawyer_handle_press_side_s98,real1,finished,5,sawyer_handle_press_side,cka,cka,98,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T12:56:16Z,0.0,0.0
ngmnlbi4,task5_sawyer_handle_press_side_s99,real1,finished,5,sawyer_handle_press_side,cka,cka,99,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T13:01:47Z,0.0,0.0
ysyd7v3f,task6_sawyer_push_s97,real1,finished,6,sawyer_push,cka,reset,97,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T13:54:54Z,0.4,16.0
wmftscaf,task6_sawyer_push_s98,real1,finished,6,sawyer_push,cka,reset,98,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T13:57:18Z,0.7,29.1
o3u5akxm,task6_sawyer_push_s99,real1,finished,6,sawyer_push,cka,reset,99,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T13:58:34Z,0.1,4.7
6tnrcgfo,task6_sawyer_push_s98,real1,finished,6,sawyer_push,cka,persistent,98,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T14:11:56Z,0.3,2.8
cmoqffn6,task6_sawyer_push_s97,real1,finished,6,sawyer_push,cka,persistent,97,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T14:13:31Z,0.2,1.3
c4aqf1kc,task6_sawyer_push_s99,real1,finished,6,sawyer_push,cka,persistent,99,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T14:15:12Z,0.7,8.9
w8gwcd2y,task6_sawyer_push_s97,real1,finished,6,sawyer_push,cka,persistent,97,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T14:16:15Z,0.5,17.4
s48a89yp,task6_sawyer_push_s99,real1,finished,6,sawyer_push,cka,persistent,99,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T14:16:21Z,0.4,7.1
ivs4bdbp,task6_sawyer_push_s98,real1,finished,6,sawyer_push,cka,persistent,98,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T14:17:35Z,0.2,7.6
fb02i6gg,task6_sawyer_push_s97,real1,finished,6,sawyer_push,cka,reset,97,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T14:25:58Z,0.3,4.3
t2u4pttd,task6_sawyer_push_s98,real1,finished,6,sawyer_push,cka,reset,98,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T14:28:27Z,0.5,6.1
1e2aie4e,task6_sawyer_push_s99,real1,finished,6,sawyer_push,cka,reset,99,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T14:29:13Z,0.5,18.8
0h01lh2s,task4_sawyer_stick_pull_s101,real1,finished,4,sawyer_stick_pull,cka,cka,101,sawyer_stick_pull,False,False,False,10,0,False,,,,2026-04-27T15:10:28Z,0.6,20.5
0835xga4,task5_sawyer_handle_press_side_s101,real1,finished,5,sawyer_handle_press_side,cka,persistent,101,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T15:29:04Z,0.0,0.0
c6yduorj,task6_sawyer_push_s97,real1,finished,6,sawyer_push,cka,cka,97,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T17:20:41Z,0.1,0.4
26rlnhka,task6_sawyer_push_s98,real1,finished,6,sawyer_push,cka,cka,98,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T17:22:03Z,0.2,5.9
04trjzbw,task6_sawyer_push_s99,real1,finished,6,sawyer_push,cka,cka,99,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T17:27:59Z,0.1,2.9
houotiap,task7_sawyer_shelf_place_s97,real1,finished,7,sawyer_shelf_place,cka,reset,97,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T17:32:55Z,0.5,25.2
cwsk1h8f,task5_sawyer_handle_press_side_s100,real1,finished,5,sawyer_handle_press_side,cka,reset,100,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T17:34:59Z,0.0,0.0
t0untn07,task7_sawyer_shelf_place_s98,real1,finished,7,sawyer_shelf_place,cka,reset,98,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T17:35:37Z,0.8,44.9
ggpyijwi,task7_sawyer_shelf_place_s99,real1,finished,7,sawyer_shelf_place,cka,reset,99,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T17:36:33Z,0.6,26.0
bb9ngyok,task5_sawyer_handle_press_side_s101,real1,finished,5,sawyer_handle_press_side,cka,reset,101,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T17:42:00Z,0.0,0.0
aejn0yfq,task7_sawyer_shelf_place_s98,real1,finished,7,sawyer_shelf_place,cka,persistent,98,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T17:51:58Z,0.6,21.0
j69dm5vj,task7_sawyer_shelf_place_s99,real1,finished,7,sawyer_shelf_place,cka,persistent,99,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T17:56:17Z,0.0,0.0
tgbudcj8,task7_sawyer_shelf_place_s97,real1,finished,7,sawyer_shelf_place,cka,persistent,97,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T17:56:18Z,0.6,37.2
rvku7qnq,task7_sawyer_shelf_place_s97,real1,finished,7,sawyer_shelf_place,cka,persistent,97,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T17:56:41Z,0.5,10.8
kv0no0wu,task7_sawyer_shelf_place_s99,real1,finished,7,sawyer_shelf_place,cka,persistent,99,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T17:59:41Z,0.8,58.5
0ycb63ud,task7_sawyer_shelf_place_s98,real1,finished,7,sawyer_shelf_place,cka,persistent,98,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T17:59:47Z,0.8,39.1
tkm38wqt,task7_sawyer_shelf_place_s97,real1,finished,7,sawyer_shelf_place,cka,reset,97,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T18:05:59Z,0.5,27.3
64x7llt2,task7_sawyer_shelf_place_s98,real1,finished,7,sawyer_shelf_place,cka,reset,98,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T18:08:10Z,0.9,38.1
slt28xol,task7_sawyer_shelf_place_s99,real1,finished,7,sawyer_shelf_place,cka,reset,99,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T18:09:08Z,0.6,27.5
euz93lf3,task6_sawyer_push_s101,real1,finished,6,sawyer_push,cka,persistent,101,sawyer_push,False,False,False,10,0,False,,,,2026-04-27T19:25:47Z,0.1,0.3
5kpr14el,task8_sawyer_window_close_s97,real1,finished,8,sawyer_window_close,cka,reset,97,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-27T21:21:17Z,0.0,0.0
wb05ebds,task8_sawyer_window_close_s98,real1,finished,8,sawyer_window_close,cka,reset,98,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-27T21:23:18Z,0.0,0.0
7sbhhj43,task8_sawyer_window_close_s99,real1,finished,8,sawyer_window_close,cka,reset,99,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-27T21:24:53Z,0.0,0.0
ka0vta9e,task5_sawyer_handle_press_side_s101,real1,finished,5,sawyer_handle_press_side,cka,cka,101,sawyer_handle_press_side,False,False,False,10,0,False,,,,2026-04-27T21:29:42Z,0.0,0.0
c0dg6k6j,task7_sawyer_shelf_place_s97,real1,finished,7,sawyer_shelf_place,cka,cka,97,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T21:49:24Z,0.4,19.3
clle5cic,task8_sawyer_window_close_s98,real1,finished,8,sawyer_window_close,cka,persistent,98,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-27T21:49:39Z,0.0,0.0
acybprf7,task7_sawyer_shelf_place_s98,real1,finished,7,sawyer_shelf_place,cka,cka,98,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T21:50:34Z,0.6,20.8
xiybgq83,task8_sawyer_window_close_s99,real1,finished,8,sawyer_window_close,cka,persistent,99,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-27T21:54:39Z,0.0,0.0
7iy8vhe9,task8_sawyer_window_close_s97,real1,finished,8,sawyer_window_close,cka,persistent,97,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-27T21:55:29Z,0.0,0.0
epi0j8cg,task7_sawyer_shelf_place_s99,real1,finished,7,sawyer_shelf_place,cka,cka,99,sawyer_shelf_place,False,False,False,10,0,False,,,,2026-04-27T21:56:18Z,0.2,7.6
fj5khqzy,task8_sawyer_window_close_s97,real1,finished,8,sawyer_window_close,cka,reset,97,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-27T22:09:01Z,0.0,0.0
8hq2yi4f,task8_sawyer_window_close_s97,real1,finished,8,sawyer_window_close,cka,persistent,97,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-27T22:12:01Z,0.1,9.1
v8horlfd,task8_sawyer_window_close_s98,real1,finished,8,sawyer_window_close,cka,reset,98,sawyer_window_close,False,False,False,10,0,False,,,,2026-04-27T22:12:49Z,0.0,0.0
